0
https://www.jornada.com.mx/2018/12/04/estados/027n1est?partner=rss
https://www.excelsior.com.mx/nacional/reporta-hidalgo-5-ejecuciones-en-48-horas-en-zona-huachicolera/1283267
https://www.elmostrador.cl/noticias/opinion/cartas/2018/11/25/contra-la-geopolitica-de-la-muerte-una-geografia-para-la-vida/
https://tecnofanatico.com/neil-degrasse-tyson-ya-tendria-su-favorito-entre-steve-jobs-y-elon-musk/
https://tecnofanatico.com/samsung-tendra-que-indemnizar-a-sus-trabajadores-por-graves-enfermedades-laborales/
http://vertele.eldiario.es/noticias/Tsunami-ficcion-espanola_0_2070692911.html
https://www.proceso.com.mx/559629/grupo-de-la-lux-ejercito-secreto-del-general-corona-del-rosal
https://www.proceso.com.mx/561337/a-tres-dias-de-la-toma-de-protesta-de-amlo-liberan-a-maestro-opositor-a-la-reforma-educativa
https://www.excelsior.com.mx/comunidad/bomberos-laboran-en-incendio-de-relleno-sanitario-en-edomex/1280670
https://www.excelsior.com.mx/nacional/dominan-80-celulas-del-narco-en-mexico-operan-seis-carteles/1280724
https://www.eluniversal.com.mx/metropoli/identifican-restos-de-ocho-victimas-de-pareja-feminicida
https://www.proceso.com.mx/561296/matan-a-una-universitaria-en-presunto-asalto-en-puebla
https://www.bbc.com/mundo/noticias-america-latina-46245076
https://www.elobservador.com.uy/nota/revolucion-mexicana-en-que-consistio-y-quienes-fueron-los-principales-lideres-20181118134113
https://www.excelsior.com.mx/nacional/esto-cuesta-vivir-en-ciudades-clave-de-la-revolucion-mexicana/1279665
https://elcomercio.pe/mundo/mexico/revolucion-mexicana-consistio-quienes-principales-lideres-noticia-578713
https://www.bbc.com/mundo/noticias-america-latina-46178633
https://www.proceso.com.mx/561296/matan-a-una-universitaria-en-presunto-asalto-en-puebla
https://www.bbc.com/mundo/noticias-america-latina-46283920
https://www.proceso.com.mx/560945/sacude-violencia-a-puebla-en-dos-dias-suman-17-asesinados
https://www.excelsior.com.mx/nacional/viernes-rojo-en-puebla-reportan-13-ejecutados-en-24-horas/1280359
https://www.proceso.com.mx/560928/en-fosas-clandestinas-hallan-los-cuerpos-de-siete-personas-que-habian-sido-secuestradas-en-puebla
https://www.proceso.com.mx/560793/asesinan-en-puebla-a-cuatro-personas-entre-ellas-una-mujer
https://www.sopitas.com/969170-ejecuciones-seguridad-violencia-amlo/
https://www.animalpolitico.com/2018/11/fosas-puebla-victimas-secuestro/
https://www.jornada.com.mx/2018/11/24/estados/027n1est?partner=rss
https://www.jornada.com.mx/2018/12/05/estados/036n3est?partner=rss
https://www.excelsior.com.mx/opinion/yuriria-sierra/abominable/1277462
https://news.culturacolectiva.com/mexico/cifras-de-feminicidios-en-mexico-durante-sexenio-de-epn/
https://www.animalpolitico.com/2018/11/absuelven-sargento-acusado-homicidio-palmarito/
https://www.jornada.com.mx/2018/11/24/opinion/002a1edi?partner=rss
https://www.excelsior.com.mx/nacional/este-martes-reportan-11-ejecutados-en-guanajuato/1282619
https://www.proceso.com.mx/559746/lanza-eu-alerta-de-viaje-a-cinco-estados-del-pais-por-alta-criminalidad
https://www.excelsior.com.mx/nacional/transicion-deja-40-politicos-asesinados-en-el-territorio-mexicano/1282268
https://aristeguinoticias.com/0712/multimedia/preocupa-que-fiscalia-de-puebla-descarte-investigar-labor-de-defensor-de-ddhh-asesinado-abogado-video/
https://www.reforma.com/libre/acceso/accesofb.htm?urlredirect=/aplicaciones/articulo/default.aspx?id=1555478
https://www.latercera.com/mundo/noticia/mensaje-whatsapp-llevo-pequeno-pueblo-mexico-quemar-vivos-dos-hombres-inocentes/398460/
https://www.proceso.com.mx/561716/en-medio-de-una-grave-crisis-de-seguridad-gali-rinde-su-ultimo-informe-de-gobierno
https://elcomercio.pe/mundo/mexico/fake-news-mexico-mensaje-whatsapp-llevo-pueblo-quemar-vivos-dos-hombres-inocentes-noticia-576831
https://www.proceso.com.mx/560568/ejecutan-a-13-en-menos-de-una-semana-y-murat-presume-que-en-oaxaca-hay-seguridad-y-paz
https://elpais.com/politica/2018/11/23/actualidad/1542968876_538050.html
https://www.semana.com/mundo/articulo/como-un-mensaje-de-whatsapp-llevo-a-un-pequeno-pueblo-a-quemar-vivos-a-dos-hombres-inocentes/590522
https://www.bbc.com/mundo/noticias-america-latina-46245076
https://www.proceso.com.mx/561605/el-de-pena-un-sexenio-de-represion-contabilizadas-seis-mil-victimas
https://www.excelsior.com.mx/nacional/matan-a-universitaria-en-puebla-a-metros-de-su-casa/1280884
https://www.sopitas.com/968750-inseguridad-puebla-orizaba-enfrentamiento/
https://www.jornada.com.mx/2018/11/23/estados/032n2est?partner=rss
https://www.proceso.com.mx/559265/secuestros-abusos-y-violaciones-a-migrantes-en-su-paso-por-mexico
https://www.excelsior.com.mx/comunidad/basta-de-asesinatos-por-resistirse-a-asalto-en-transporte/1283356
http://t13.cl/noticia/mundo/bbc/mexico-como-mensaje-whatsapp-llevo-pequeno-pueblo-quemar-vivos-dos-hombres-inocentes
https://www.proceso.com.mx/560640/despiden-con-rodada-a-encargado-de-movilidad-de-puebla-que-fue-atropellado-por-un-camion
https://www.elmundo.es/opinion/2018/12/04/5c057237fdddff70988b4794.html
https://www.sopitas.com/965289-ciclistas-manifestacion-glorieta-de-los-insurgentes/
